,timestamp,tweet,sentiment
2843,2021-12-18 11:25:44+00:00,after the vaccine i went straight to work thank god there were no side effects except headaches because i didn t get a client who was given a day off to stay in a free room karma royal jimbaran for the night,Positive
2844,2022-03-10 11:44:03+00:00,the spirit forgot that this afternoon the booster vaccine was gel bestie,Negative
2845,2022-03-07 07:55:39+00:00,the spirit of the booster vaccine monitor the solid schedule with the regional booster bro sis forget to invite family friends relatives yes stay safe solidarity vaccine url,Positive
2846,2022-03-09 13:29:54+00:00,the spirit of the vaccine eh who insisted on asking for a vaccine if not a vaccine now it s dead asking for a booster it s okay,Positive
2847,2022-03-03 01:27:41+00:00,clover vaccine booster,Negative
2848,2021-12-09 07:54:12+00:00,lively vaccine door prize special dose of labuhanbatu regional police north sumatra regional police like the covid vaccine let s do the vaccine win the dooprize prize url,Positive
2849,2022-01-09 08:52:11+00:00,while the booster vaccine targets the vaccination url,Negative
2850,2021-12-20 09:40:39+00:00,get well get well please get this third vaccine until it s back,Negative
2851,2022-05-14 03:57:17+00:00,semen padang vaccine booster employee facility url,Negative
2852,2022-05-14 06:50:11+00:00,since after the booster vaccine it seems like it s really easy to be allergic just eat it how hot is it it s safe to be a little allergic zz,Positive
2853,2022-03-10 13:06:24+00:00,since yesterday s booster vaccine i have a crazy mind really the effect of gin fever no fever i m not confused why is it shit,Negative
2854,2022-05-14 06:21:58+00:00,it just didn t happen to be a booster otw the time for the vaccine assignment was just seconds late when i came home in the afternoon it was empty,Negative
2855,2022-03-07 10:17:18+00:00,i just met the head of pkm because after isoman i finished acls permission after saying it was cool doc i got the xbooster vaccine i was exposed to it i was cowardly x i got x,Positive
2856,2022-03-02 15:18:10+00:00,i deliberately took the booster vaccine so that tomorrow it will be full of klumbrak-klumbruk like kumbah boarding house kipi booster pfizer kurleb az yesterday i wicis lengen gel was a little happy,Positive
2857,2021-11-25 06:57:30+00:00,deliberately took out the issue of the covid vaccine so that the plandemi actor could just get a good one url,Positive
2858,2022-03-07 07:59:34+00:00,monday march bhabinkamtibmas medan satria aipda madar is like a booster vaccine for the elderly pimp the head of the medan satpolsek kompol yasuho anto hutri sh,Negative
2859,2021-11-29 03:32:30+00:00,monday nov pkl wib please come to the meeting thank god it s smooth mboten queue up astra vaccine dose of astrazeneca vaccine stayhealthy info url,Positive
2860,2022-03-07 11:31:12+00:00,monday march bhabinkamtibmas pangururan police bripka mt tindaon as active in assisting the astrazeneca vaccine booster ronggur nihuta public health center ronggur nihuta district samosir regency url,Negative
2861,2021-11-25 06:49:14+00:00,gap in health facilities medicine vaccines countries stretch out the virus go for mutation pursue the concept of implementing prosperity-welfare,Negative
2862,2022-01-09 09:02:02+00:00,gap civil society coalition urges order to review booster vaccine url,Negative
2863,2022-03-03 02:12:17+00:00,vaccine center pmi grab good doctor dose booster dose march wib pmi headquarters tangerang city tangerang city banten registration url url,Positive
2864,2022-03-10 10:52:13+00:00,pmi vaccine center tangerang city note for ya vaccinatingwithlove booster vaccine url,Negative
2865,2022-03-07 22:57:58+00:00,covid booster vaccination center university rectorate building bsi record location information bsi university rectorate building vaccination center kramat march schedule except saturday sunday wib booster dose vaccine url,Negative
2866,2022-03-07 07:07:23+00:00,covid booster vaccination center bsi university rectorate building hi friends bsi ubsi informatics facility booster vaccination center vaccine dose student lecturer community url url,Negative
2867,2022-03-09 14:08:23+00:00,covid booster vaccination center bsi university ciledug campus supports the command program to prevent the spread of covid indonesia measures let s join the ubsi booster vaccine in collaboration with the kebayoran jaksel koramil url url,Negative
2868,2022-03-10 08:54:08+00:00,covid booster vaccination center university of bsi fatmawati campus hi friends bsi support the program to prevent the spread of covid measures in indonesia let s join the booster vaccine,Negative
2869,2022-03-10 09:17:15+00:00,covid booster vaccination center bsi university fatmawati campus let s join the booster vaccine the university builds information technology facilities in collaboration with the cilandak police south jakarta let s register link below url url,Negative
2870,2022-03-10 11:19:08+00:00,mnc booster vaccination center cares for citrus gardens tomorrow friday march let s protect covid vaccination for booster dose vaccine,Negative
2871,2022-05-20 00:23:59+00:00,cousin from tangerang cimahi has the vaccine not been boosted ordered an antigen,Negative
2872,2021-11-25 04:22:28+00:00,just give up the effect of different people s vaccines i m waiting for the working vaccine to finish the vaccine is working right away it doesn t have any effect,Positive
2873,2021-11-25 06:59:58+00:00,serama or the country s youth population does not receive injections of the covid vaccine at night url,Negative
2874,2021-12-09 08:21:19+00:00,serama sabah state public service receives injection of covid vaccine takat november chief mister datuk seri hajiji noor url,Negative
2875,2022-03-07 11:00:14+00:00,netizens invaded indonesia quickly followed by the netherlands thinking that covid is like the flu unfortunately the booster vaccine is actually indonesia has relaxed the url,Negative
2876,2022-05-19 08:11:04+00:00,assault residents because of the match for the title of the kanjuruhan stadium malang regency vaccine complete jatimnow vaccination aremania booster aremafc pss stadionkanjuruhanmalang url,Positive
2877,2022-03-10 11:14:47+00:00,seriously if the az booster vaccine uses pfizer the results are good the booster is still az pfizer,Positive
2878,2022-05-14 02:45:23+00:00,seriously asking if the bandung capsule hotel antigen booster vaccine or not,Negative
2879,2022-05-17 00:19:05+00:00,seriously ask if the booster vaccine is at least people the vaccine is,Negative
2880,2022-03-02 16:40:01+00:00,seriously the real booster vaccine url,Negative
2881,2022-01-09 16:15:03+00:00,as well as free booster vaccine bpjs pay the price gin url,Positive
2882,2022-03-10 09:05:17+00:00,the booster vaccine certificate i didn t release it i know now i don t use the certificate at least proof if you have the vaccine take care if it works like the booster,Negative
2883,2022-05-16 01:08:23+00:00,booster vaccine certificate,Negative
2884,2022-03-07 11:16:12+00:00,the booster vaccine certificate is good the color,Positive
2885,2022-03-03 13:27:35+00:00,sertu giono member of the purworejo koramil pwr kodim babinsa pangenjuru village is like a booster dose of vaccine purworejo lurah purworejo sub-district purworejo regency polbant-dkt purworejo url,Negative
2886,2022-05-19 03:33:08+00:00,it s really fun in the vaccine world w wkwkwk the bald booster just injected a high school friend who used to be very quiet knows how to talk hihi mashaallah,Positive
2887,2022-03-09 19:35:37+00:00,sorry after the booster vaccine,Negative
2888,2022-01-08 13:24:11+00:00,according to the direction of the president of the covid booster vaccination program january plan url,Negative
2889,2022-05-20 01:44:55+00:00,according to the domicile i don t know my friend the booster vaccine the indonesian region is healthy indonesia is great it prevents hepatitis,Positive
2890,2021-12-20 06:53:36+00:00,in accordance with the permission of the association for vaccines for children of age using the sinovac type yes guys the results of clinical trials of the immune response of the child s body are good adults symptoms url,Positive
2891,2022-03-07 07:58:05+00:00,share booster infected it s the bangang type don t say hello the vaccine hangs immune there s a lot of vaccine sooner or later infected just look at it it s not comorbid,Negative
2892,2022-05-14 06:26:27+00:00,sharing nature that has been vaccinated with the booster is easy to get tired of the booster vaccine even though monday-wednesday you have to go to hospital for observation if you are sick it s not funny isn t it possible to go to hospital,Negative
2893,2021-12-18 10:24:34+00:00,the doctor koko looks like he s been quiet he doesn t respond then using the vaccine causes kipi to have kipi told him to try medicine try a knot look for pain take turns he s sick tell him to look for medicine isn t it wahahahaha,Negative
2894,2022-05-21 17:25:39+00:00,i have hives allergies itchy skin rashes due to the effects of the booster vaccine mah sinovac ceunah it doesn t suit my allergic body condition url,Negative
2895,2022-03-03 15:19:31+00:00,the person participated because he passed the covid vaccine the vaccine tasted different after the booster amit got positive symptoms,Positive
2896,2021-12-16 18:00:46+00:00,dammit stupid people who stick to antivaccines millions of children the effects of vaccines stop vaccines facts children are safe psychological vaccines pay attention url,Negative
2897,2022-05-17 06:09:18+00:00,afternoon sorry children aged year distance trains booster vaccines booster vaccines may be year old please provide information,Negative
2898,2022-03-10 10:37:59+00:00,noon lead cross-sectoral coordination meeting fast hook three doses of information from sleman regency government health office polres sleman kodim sleman concurrently hold booster vaccine url,Positive
2899,2022-03-09 14:15:29+00:00,noon booster vaccine at the hospital with prospective pilgrims god willing god willing god is happy grandpa grandpa god s vaccine calls for worship of haram land god willing worship is easy,Positive
2900,2022-05-14 10:12:33+00:00,ready for hajj prospective indonesian pilgrims complete the booster vaccine url url,Positive
2901,2022-03-07 08:52:40+00:00,busy looking for booster dose of huft vaccine,Positive
2902,2021-12-16 11:57:52+00:00,it s not hard ms waiting when to inject a booster the three names of the effort to update the vaccine antivirus why the url,Positive
2903,2022-03-03 09:00:44+00:00,i m just too lazy to get the booster vaccine yesterday the booster refused grgr not yet months and i got covid first i had a natural vaccine for it,Negative
2904,2022-03-07 15:34:20+00:00,i think today is not interested why the effect of the booster vaccine when you remember it you kill it,Negative
2905,2022-01-09 23:33:11+00:00,the attitude of the booster vaccine issue of the east java provincial government the community is patiently waiting for the order,Negative
2906,2022-05-20 00:47:30+00:00,check out the new research for the covid booster vaccine pfizer url,Positive
2907,2022-01-08 12:10:20+00:00,see the conditions for receiving the booster vaccine for covid the banten police officer banten police url,Negative
2908,2022-03-07 10:13:34+00:00,sinar mas land holds a booster vaccine center cikarang deltamas city vaccinebooster url,Negative
2909,2022-03-03 02:11:21+00:00,sinopharm booster vaccine regimen indonesia shaman not progress nkri shaman not progress nkri url,Negative
2910,2022-03-02 06:13:27+00:00,sinovac and sinopharm vaccines with different types of flower technology different efficacy it s a clear base url then accept sinopharm vgr booster varied accept sinovac,Negative
2911,2022-03-02 20:31:38+00:00,sinovac doesn t go away the rheumatic pain doesn t go away,Negative
2912,2022-03-02 13:34:02+00:00,the sinovac booster is pfizer asa gel tang h body greges fits the pfizer booster,Negative
2913,2021-12-09 07:50:14+00:00,sinovac only az with pfizer hit,Negative
2914,2021-12-14 12:58:24+00:00,sinovac chooses an effective type of childhood vaccination without spreading covid minor vaccine types so participate after kipi immunization and url jakartautarabisa municipal government url,Positive
2915,2022-03-02 09:45:24+00:00,sinovac booster pfizer and sinovac effect sleepy hungry pfizer no side effects samsek,Negative
2916,2022-03-02 09:25:19+00:00,sinovac which is full of reliable stockrooms zivifax boosters where is zivifax the supply has been shouting about halal vaccines,Positive
2917,2022-05-21 19:10:20+00:00,wrong system vaccine bomb dksih booster vaccine has been so adamant about saying vaccine bomb woiii until now btw is it dangerous don t know about vaccine url,Negative
2918,2022-01-09 13:02:22+00:00,indonesia s vaccination imbalance situation is relative url,Negative
2919,2022-05-19 07:08:53+00:00,honestly of course watching nct dream rv live stage allobank is really worth it but there s no booster vaccine yet,Positive
2920,2021-12-17 05:05:37+00:00,the slovenia scandal a gambling vaccine that can be copied safely if it doesn t fail it dies url,Negative
2921,2022-01-09 09:42:17+00:00,give free booster vaccine scheme,Positive
2922,2022-03-03 01:22:21+00:00,now the body is dropping fever dizziness hot weak gel really choose the one that the booster vaccine works,Negative
2923,2021-11-24 09:42:34+00:00,now give me the kipi data bro the composition of the clinical trial vaccine how many vaccines are there for epidemic diseases so what does the vaccine mean about the concept of herd immunity,Positive
2924,2022-05-21 12:39:28+00:00,slamt mlm president no booster vaccine certificate yet,Negative
2925,2022-03-07 10:57:10+00:00,smart citizens are effective booster vaccines against covid how to complete the article url jakartasmartcity vaccinations,Positive
2926,2021-12-16 06:20:36+00:00,hopefully the symptoms of the vaccine effect will not panic obey the procedure,Negative
2927,2021-11-24 14:31:25+00:00,so this fierce dose huhu six off the dose huhu url,Negative
2928,2021-12-18 16:40:25+00:00,so the effect of the win vaccine has to be pasted on p bai sweet smile because the universe is in front of the url,Positive
2929,2022-03-03 09:46:45+00:00,so the govt s function takes a million dos sinopharm donations uae shows signs of wanting to pass to use the booster kid accepting donations from the state come on pbkd just want to pass the reject vaccine it s hard to accept just throw it away,Negative
2930,2022-05-14 07:04:58+00:00,so at least the vaccine doesn t require a booster if the vaccine is tested for antigen,Negative
2931,2022-01-09 08:06:43+00:00,so don t worry take the booster the mister of vaccines,Negative
2932,2021-12-20 09:18:55+00:00,so the american sinovac vaccine doesn t work,Negative
2933,2021-11-25 06:34:43+00:00,so xad bone no anti-fever no rotavirus vaccine blabla it s just the one who has to order,Negative
2934,2022-05-19 13:11:19+00:00,palapiertamina type of booster vaccine according to primary vaccine check post yes indonesia is ready to receive booster vaccine type according to primary vaccine url,Positive
2935,2022-03-03 07:32:53+00:00,paltangerang booster vaccination interval february revision six doses of vaccination try check the care application protect booster vaccine url,Negative
2936,2022-01-09 13:59:36+00:00,pretending to be brave acting tough not afraid of omicron let s booster vaccine bothering health workers url,Positive
2937,2022-05-19 08:34:28+00:00,pray for the meeting in the case of raya take care of the soup in the case of going down push the vaccine and booster in the case of going down,Negative
2938,2022-03-10 14:08:15+00:00,pray during circumcision prayers tahajjud prayer remembrance recitation of the koran eat vitamin c booster vaccine use that mask only for those who have ordered allah to take care of allah surely allah will take care of us insha allah,Positive
2939,2022-03-07 23:46:32+00:00,the solution from covid is that the economy of the community is normal while waiting for a booster vaccine for priority vulnerable groups,Negative
2940,2022-05-21 01:49:07+00:00,somad said the covid vaccine is forbidden it s dangerous eh somad dares to go to singapore the vaccine is complete the booster the assembly people have already eaten somad doesn t dare to vaccinate the order,Negative
2941,2021-12-20 08:11:46+00:00,soup booster first come first serve even appointment mysejahtera still the vaccine runs out,Positive
2942,2022-03-03 02:04:51+00:00,soup this season who s sunny or need to enter the dose booster vaccine url,Negative
2943,2021-12-18 13:12:31+00:00,kipi flavor soup after the vaccine url,Negative
2944,2022-03-10 10:34:01+00:00,good afternoon after the booster vaccine it s really itchy,Positive
2945,2022-05-19 07:59:46+00:00,evening min i haven t got my booster vaccine certificate yet,Negative
2946,2021-11-24 05:21:21+00:00,sorry ted i shared the fatwa mui hooked up to the fatwa astrazaneca fatwa saying it s haram full of point page url,Negative
2947,2021-11-25 03:46:09+00:00,socialization of safe halal vaccines jokowi wakes up the archipelago url,Positive
2948,2021-11-25 02:52:13+00:00,socialization of safe halal vaccines jokowi wakes up the archipelago url,Positive
2949,2021-11-25 04:17:50+00:00,socialization of safe halal vaccines url,Positive
2950,2022-03-03 02:49:22+00:00,true booster vaccine socialization via social media official link agency account optimal quota location vaccination schedule must be bored bored admin example url,Negative
2951,2022-05-14 01:17:33+00:00,upi social media is really not common take care to bring latex face shield gloves yesterday the booster vaccine was pretty good at home,Positive
2952,2022-03-10 21:41:15+00:00,the source sir i told you ms chulalon when i called when i called she said if the symptoms are mild the booster is waiting for the body s bcs to finish the war against the virus give it a clean regeneration so that the body s vaccines work effectively,Positive
2953,2022-03-07 14:34:36+00:00,very speechless honestly the primary vaccine is hello the url isoman booster,Positive
2954,2021-11-24 14:53:07+00:00,i think i ve been vaccinated,Negative
2955,2022-01-09 02:13:33+00:00,src asgar which vaccine booster did you get,Negative
2956,2022-05-19 02:58:29+00:00,sri mulyani story about the benefits of booster vaccines for jokowi advanced nation url,Positive
2957,2021-12-09 09:01:07+00:00,sri mulyani covid pandemic creates a competition to get access to vaccines url,Negative
2958,2021-12-16 10:11:14+00:00,st nd dose of vaccine has no effect unless it s slowed down when jab comes off st jab tomorrow connects to volunteer drive thru ppv,Negative
2959,2022-03-07 06:26:00+00:00,patriot stadium candrabhaga booster vaccine schedule,Negative
2960,2021-11-23 05:04:11+00:00,statement of benefits evidence of european countries that cover vaccination natural surge in full igd there people who have been vaccinated again kipi data on covid vaccine more than vaccine,Positive
2961,2022-03-03 16:56:10+00:00,still people who understand the vaccine already fully vax with booster then you are immune,Negative
2962,2022-03-07 10:23:40+00:00,empty solo booster vaccine stock thousand doses expired url,Negative
2963,2021-11-25 06:35:16+00:00,vaccine stock produced by the country that is licensed by the eua bpom helps pearce,Negative
2964,2021-12-16 06:08:44+00:00,new study inactivated triple vaccine sinovac neutral antibody fold variant omicron lentakap omicron url,Positive
2965,2021-12-16 03:40:03+00:00,new study inactivated triple vaccine sinovac neutral antibody fold virus omicron url,Positive
2966,2021-12-09 07:38:46+00:00,pfizer-biontech sunti study omicronvariant triple dose protection read full url,Positive
2967,2022-03-03 02:53:43+00:00,my husband booster astra doesn t hurt i just need a needle i m achy i don t feel dizzy when i go to bed no fever i ve been showing it like i m the one with sinovac just suck at booster hold bdn fit,Positive
2968,2022-03-10 15:46:00+00:00,your husband refuses the booster vaccine at least ten people get the booster vaccine url,Negative
2969,2022-01-09 15:26:24+00:00,husband is ready to take az vaccine booster hope my prosperous see you early we want to get in the mood,Positive
2970,2022-05-20 04:13:47+00:00,the atmosphere of the booster vaccine for unisma rs is not hot no queues for vaccines malang url,Negative
2971,2022-01-08 15:18:36+00:00,i like the needle i know it just subsided i got vaccinated but now for a booster i m afraid of st dose az i m crazy we re afraid to face pain and another injection dare to walkin just wait for my appointment huhu,Negative
2972,2022-01-09 00:26:15+00:00,success indicator wrong vaccination hook calculate percentage already vaccinated against target population calculate booster percentage compared to target population measure public easy access to booster vaccine,Positive
2973,2022-03-02 18:01:24+00:00,booster vaccine success let s booster vaccine,Positive
2974,2022-05-21 13:56:59+00:00,the success of the active babinsa booster vaccine assisted as in the village of bina babinsa the pituruh koramil serda supriyono assisted in the attack on the booster type of covid vaccine in kesawen village pituruh sub-district purworejo regency saturday url,Positive
2975,2022-05-21 14:19:43+00:00,the success of the bati tuud booster vaccine is actively assisted like the vaccination of the village of bina bati tuud koramil pituruh peltu parino assisting the attack on the booster type of covid vaccine in sikambang village pituruh sub-district purworejo regency saturday url,Positive
2976,2022-03-03 04:42:32+00:00,the success of the nonsw booster vaccine is successful in advancing the color of smk url,Positive
2977,2022-03-02 22:46:30+00:00,vaccine success gets a booster against the spread of covid url,Positive
2978,2021-12-18 02:04:36+00:00,spread information on covid suppress the potential for the third wave of covid ahead of nataru let s vaccinate children url,Negative
2979,2021-12-18 03:08:42+00:00,inform public information suppress the potential for the third wave of covid let s vaccinate children url,Negative
2980,2021-12-18 02:15:23+00:00,inform public information suppress the potential for the third wave of covid after nataru let s vaccinate children url,Negative
2981,2021-12-18 03:27:50+00:00,inform public information suppress potential third wave after nataru let s vaccinate children url,Negative
2982,2022-05-14 07:53:27+00:00,i swear it s really strange the intention of booster vaccines you know pl have already registered three vaccines until they have been certified yes i m the khodam who represents,Negative
2983,2022-03-10 23:06:38+00:00,i swear it s been since the vaccine where the fuck is my booster vacc ticket,Negative
2984,2021-11-25 05:59:57+00:00,the hot sumuk is cool tennorekes hoalaaah the effect of the vaccine bar is really bad,Negative
2985,2021-11-24 08:05:16+00:00,north sumatra police mobile brigade north sumatra oversees distribution of astrazeneca vaccine url,Negative
2986,2022-01-08 10:34:01+00:00,booster vaccine injection,Negative
2987,2022-01-08 17:17:33+00:00,bogor booster vaccine injection waiting to be appointed by the central government url,Negative
2988,2022-01-09 13:47:35+00:00,booster injection yes i ve been vaccinated this time but it s not strong enough,Negative
2989,2022-05-21 14:44:42+00:00,booster vaccine injection pain and side effects disappear,Negative
2990,2021-12-09 09:27:33+00:00,injecting the covid vaccine must be routine clear the url expert,Positive
2991,2022-03-03 11:05:12+00:00,sunwoo dear child i m getting better soon i know you re strong you ve had the booster vaccine so you ll recover quickly,Positive
2992,2021-12-22 09:16:59+00:00,superhero junior successful indonesian vaccine pmi boyolali district health service boyolali like sinovac vaccination dose islamic elementary school students solid arofah boyolali total benefit people url,Positive
2993,2021-11-25 04:25:52+00:00,support the command of the vaccine dentan obey the procedure before it s safe don t treat covid don t be lulled,Positive
2994,2022-01-08 22:35:03+00:00,yesterday in surabaya east java police chief nico afinta issued a url,Negative
2995,2022-05-15 08:07:42+00:00,booster vaccine,Negative
2996,2022-01-09 03:48:48+00:00,order booster vaccine booster vaccine must pay the end of a profitable vaccine business,Negative
2997,2022-01-09 07:06:05+00:00,indicator survey of the majority of the community refuses booster vaccination of children s vaccines url,Negative
2998,2022-01-09 07:08:05+00:00,indicator survey the majority of the community agrees booster child vaccine url,Negative
2999,2022-01-09 08:02:03+00:00,indicator survey of the majority of indonesians refuse child vaccine booster vaccination url beritajogja jogja jogjaistimewa url,Negative
3000,2022-05-15 07:06:25+00:00,survey to accompany papa booster vaccine url,Negative
3001,2022-05-20 00:55:13+00:00,it s really hard to find a booster vaccine in ciputat,Negative
3002,2022-03-03 07:00:21+00:00,it s really hard to find a booster vaccine,Negative
3003,2022-03-07 13:05:21+00:00,it s hard to find a booster henceforth in garut my house is holding a sunday vaccine,Negative
3004,2022-01-09 15:11:46+00:00,it s hard to get a full-fledged adult vaccine the shutter is afraid to change it yakjuj makjuj shoots the dajjal s automatic booster the bosskur booster that s the boss yakjuj makjuj url,Negative
3005,2021-12-22 15:20:11+00:00,it s hard my mother vaccinated patu look for az from the puskesmas until sinovac if it s info hehe,Negative
3006,2022-03-03 23:29:48+00:00,the swab is afraid that the results will be dirty bro i m healthy i ve had the booster vaccine too,Negative
3007,2022-03-09 13:38:52+00:00,booster vaccine is better,Positive
3008,2022-03-03 12:27:20+00:00,i m booster three let s get vaccinated,Negative
3009,2022-05-15 09:18:48+00:00,i don t respond to the post thanks to the third booster vaccine vaccine so that natural vaccines are difficult vaccines are safe wait for the vaccine process,Positive
3010,2022-05-14 23:59:18+00:00,i don t smoke drink a booster vaccine br dt vaccine url,Negative
3011,2022-03-07 14:26:22+00:00,i ve been vaccinated with the booster prokes i ve sold out covid then my vaccine doesn t believe in the name of the vaccine which is rich in vaccine merchants,Positive
3012,2022-03-03 14:45:06+00:00,i know it s just my job it s just that i asked my sister who is also a doctor it doesn t interfere with her health the booster vaccine has recovered from being exposed to covid,Negative
3013,2022-05-19 08:28:35+00:00,i m trying to take care of my flute child because i need forced labor to take care of the vaccine freak for the youngest because i m still in college because i m still trying to avoid vaccines when i hear the news that my child needs a booster if not it won t work,Negative
3014,2022-03-03 06:06:43+00:00,i need to give a booster further dose of vaccine receive a booster follow-up vaccination see the infographic url,Negative
3015,2022-03-07 16:33:20+00:00,i mean the vaccine flight has not arrived until the booster,Negative
3016,2021-12-18 02:47:23+00:00,conditions for review in the nataru period mandatory negative dose of vaccine pcr x negative antigen x hours mandatory negative pcr x hours not yet vaccinated what reason forbidding capacity at city krl url,Negative
3017,2022-03-07 10:46:27+00:00,i m on my way until the primary vaccine is booster but i don t know if it s changed,Positive
3018,2022-01-08 23:34:03+00:00,criteria for the recipient of the booster covid vaccine january url,Negative
3019,2022-01-09 03:44:03+00:00,the criteria for receiving the booster covid vaccine in january sonora news url via,Negative
3020,2022-01-08 12:05:00+00:00,i need the criteria to receive the january booster vaccine url,Negative
3021,2022-03-10 18:11:42+00:00,i want to know that the minimum dose of vaccine has been booster if those who didn t receive the vaccine because they are healthy and have read the antigen earlier,Positive
3022,2022-01-08 23:48:12+00:00,the requirement to receive a booster vaccine is to receive a dose of vaccine,Negative
3023,2022-05-21 04:49:08+00:00,i need a ticket bro exactly at the store you have to have a booster grandma at least get a vaccine wow,Negative
3024,2022-05-19 04:00:34+00:00,the requirement for overlapping the may date three doses of the mandatory booster vaccine negative result rt-pcr rapid test antigen complete information check the link url thanks,Negative
3025,2022-03-07 10:56:25+00:00,the condition is that i have my booster vaccine the plot twist is like that url,Negative
3026,2022-03-10 13:04:01+00:00,the requirements for the vaccine are all means a booster,Negative
3027,2022-05-14 08:41:14+00:00,the mandatory requirement for vaccines vaccines that are at least twice the main vaccine booster,Negative
3028,2022-05-14 07:38:56+00:00,syukron zeline beautiful name is called by god it s okay booster vaccine is not feeling well gin,Positive
3029,2021-12-18 14:30:15+00:00,i really think i don t feel the severe effects of the vaccine my hands are hard to move,Negative
3030,2021-11-25 06:56:35+00:00,vaccine info tab help rt know you need a url,Negative
3031,2022-05-17 05:17:02+00:00,tabe info booster vaccine for puskesmas,Negative
3032,2022-03-10 11:09:11+00:00,do you know that booster vaccines are really negative,Negative
3033,2022-01-08 15:43:40+00:00,know the criteria for receiving the booster vaccine january million doses url,Negative
3034,2022-05-15 06:49:22+00:00,year of booster dose vaccine it s safe doesn t sway,Positive
3035,2021-12-16 07:10:35+00:00,taiwan the effect of the vaccine living comorbid is more than that of the vaccine,Positive
3036,2022-03-03 15:06:25+00:00,so scared hikss tomorrow chicken vaccine booster but can t sleep url,Negative
3037,2022-05-19 05:02:39+00:00,i m really afraid of syringes but thank god i ve had the courage to vaccinate x but the booster is brave enough to collect again,Positive
3038,2022-03-03 14:04:33+00:00,afraid of fever after tomorrow s booster vaccine hiksss,Negative
3039,2022-03-10 18:33:34+00:00,i m afraid if i have a booster vaccine they say,Negative
3040,2022-03-10 16:50:20+00:00,afraid of kipi due to vaccine big problem booster vaccination semarang url,Negative
3041,2022-05-14 00:58:24+00:00,i m scared at the tbz concert we need a booster vaccine let s get it vaccinated while it s really close to the house when i check the rest the url is crazy,Negative
3042,2022-01-08 10:52:45+00:00,i m afraid to see people reply to the booster shot article mostly reject the slaves the vaccines have been approved,Negative
3043,2021-12-22 14:50:53+00:00,i m afraid i ve had the sinovac vaccine this time,Negative
3044,2021-11-25 06:48:34+00:00,afraid of vaccines division of public relations police poldakaltim polrestasamarinda precision police palar infopalaran samarindahits kabarsamarinda official url,Negative
3045,2021-11-24 15:42:08+00:00,i m afraid to get vaccinated because the syringe hurts for only a few seconds many say they don t want to exchange sick seconds with the benefits of vaccines the side effects of checking tweets conspiracy don t understand how vaccines work i ll explain,Negative
3046,2021-12-18 09:12:59+00:00,signs of kipi not passing out stroke living in the world even though the real world is not after the covid vaccine experiencing fainting mild stroke severe death must evaluate the symptoms of kipi,Positive
3047,2022-05-20 03:25:16+00:00,arema fc trial match vs psis semarang confirm watch live me,Positive
3048,2022-03-07 12:41:53+00:00,sloppy hands i hope you get a booster vaccine at home so you don t get a campus vaccine,Negative
3049,2022-03-07 17:28:26+00:00,sick booster vaccine hands,Negative
3050,2022-03-09 18:03:28+00:00,the hands that were used for the booster vaccine really hurt,Positive
3051,2022-05-21 13:38:56+00:00,the date for booster vaccine is in the morning remember now wow yahoo tul,Positive
3052,2021-11-23 15:20:33+00:00,responds kipi doctor eva deserves a forced vaccine url,Negative
3053,2021-12-15 15:57:37+00:00,the target of the vaccine qc lab is not effective for the vaccine brand vax the salary is kipi s responsibility,Negative
3054,2022-01-09 03:45:55+00:00,national dose vaccination target chases the command to forget the triple immune booster vaccine strong variants,Positive
3055,2022-01-08 19:54:39+00:00,national dose vaccination target chase orders forget booster vaccine triple immune system strong variant url,Positive
3056,2022-01-09 10:04:36+00:00,vaccination targets chase orders while vaccine booster url,Negative
3057,2022-03-03 06:00:01+00:00,sinovac receipt date take booster further url,Negative
3058,2022-03-10 13:20:11+00:00,put the fate of the vaccine community expired url,Negative
3059,2021-12-19 02:25:16+00:00,know many languages but intensively vaccinate target who is fulfilled eee the commitment order to achieve is good but also think about the effect,Positive
3060,2022-03-09 14:06:49+00:00,you know you got information on booster care about protection or not until the vaccine is not now booster still doubting,Negative
3061,2021-12-18 07:05:47+00:00,do you know the side effects of forcing children s vaccines to target children if they are children,Negative
3062,2022-03-03 13:16:41+00:00,you know i have a booster vaccine available az because there s a lot of stock so be patient and wait,Positive
3063,2022-05-20 02:27:52+00:00,i know the booster vaccine checks blood sugar,Negative
3064,2021-11-22 12:01:30+00:00,do you know that you are a slave to instinctive animal vaccines to avoid danger,Negative
3065,2021-11-25 06:48:25+00:00,you know you use the vaccine at the posyandu but no one doesn t like it mba e,Negative
3066,2022-01-08 13:02:47+00:00,you know if you want to pkp people tell you to take a vaccine booster you don t want to go it s ig story after all after eating on leave,Negative
3067,2021-12-17 04:18:26+00:00,do you know what the effect of being cheated on is like it s wrong trust issues it s hard to believe people are tired of looking for a mental attack vaccine,Negative
3068,2022-03-10 22:38:07+00:00,do you know that the core plane if it has been vaccinated plus the booster doesn t test for domestic road pcr antigens,Negative
3069,2021-12-19 11:05:38+00:00,do you know that vaccines actually have an immune-resistant effect if i m not mistaken it s a booster,Negative
3070,2022-03-07 09:26:40+00:00,do you know the used gor booster vaccine please contact me,Negative
3071,2022-05-17 00:00:00+00:00,you know the booster vaccine forgot to apply the healthy protocol to stop the spread of covid supportdobdanotsuspapua papuaindonesia url,Positive
3072,2022-03-03 04:12:33+00:00,do you know which modern booster vaccine,Positive
