,Unnamed: 0,timestamp,Tweet,translated_tweet
3806,4878,2022-03-03 00:05:09+00:00,vaksin undur aja badan dalam vit biar tumbang booster,Vaccine just withdraw the body in vit so that the booster falls
3807,3,2021-11-25 06:37:15+00:00,vaksin url,vaccine url
3808,4196,2022-03-03 16:58:28+00:00,vaksin usaha jarak belum dh booster nder tau kampus atur booster minimal abis vaksin,"The distance business vaccine hasn't had a booster yet, you know the campus set a minimum booster after the vaccine"
3809,4217,2022-03-03 16:08:08+00:00,vaksin vaksin dosis vaksin dosis periode booster ngtidak wacana ahli saran etapi denger wacana booster lho relate tidak selagi dunia plot twist,"vaccine, vaccine dose, dose, booster period, it's not about expert advice, but hearing about booster, you know, it's not relevant when the world has a plot twist"
3810,17384,2021-11-29 02:49:21+00:00,vaksin vaksinasi covid viruscorona coronavirus bandaaceh aceh antidaka vaksinasi banda aceh persen url via,vaccine vaccination covid corona virus coronavirus banda aceh aceh andika vaccination banda aceh percent url via
3811,2400,2021-12-16 04:47:27+00:00,vaksin vit gue nunggu booster yang tiga,My vit vaccine is waiting for the third booster
3812,332,2021-12-09 08:58:27+00:00,vaksin wajib media tv berita covid smp antri oksigen jalan mati mana gilir herd immunity capai aja hrs vaksin lg media info omicron hmm spt nya dosis vaksin lg yang harus untuk bpk omicron,"mandatory vaccine, news media, covid, junior high school, waiting for oxygen, the road is dead, where is the turn for herd immunity, just achieve it, you have to vaccinate again, media info for Omicron, hmm, that's the dose of another vaccine that must be given to Mr. Omicron"
3813,363,2021-12-09 08:21:32+00:00,vaksin warga sembako ratus warga nagari siap lubuk gadang barat camat sangir solok selatan antusias ikut vaksinasi covid gelar latar masjib baiturahman karang putih rabu url,"Vaccination of basic necessities for hundreds of Nagari residents is ready for Lubuk Gadang Barat Sub-district of Sangir Solok Selatan enthusiastically participates in the Covid vaccination, holding the background of the Baiturahman Mosque, Karang Putih, Wednesday url"
3814,6865,2022-03-07 15:08:58+00:00,vaksin x booster bang,Vaccine x booster bro
3815,10341,2022-05-14 12:29:33+00:00,vaksin x covid x skr booster ga,Vaccine x covid x now booster ga
3816,7144,2022-03-07 09:35:45+00:00,vaksin x juni vaksin booster dr negri,vaccine x june booster vaccine from the country
3817,3547,2022-01-09 01:01:16+00:00,vaksin x tapi booster x vaksin tapi mana tes pakai masker x vaksin tapi rawat inap karantina ngeledek aku orang kena tipu,"vaccine x but booster x vaccine but where is the test wearing a mask x vaccine but quarantine hospitalization makes fun of me, people have been tricked"
3818,7150,2022-03-07 09:24:40+00:00,vaksin x yang booster stgh dosis,Vaccine x which is a booster at the stgh dose
3819,9106,2022-03-09 14:10:14+00:00,vaksin y ayo booster vaksin mau sehat nontonpun sehat,"Vaccine, come on, booster, vaccine, if you want to be healthy, watch is healthy"
3820,42,2021-11-25 06:34:29+00:00,vaksin yang adlh yang sedia,available vaccines
3821,6916,2022-03-07 14:05:11+00:00,vaksin yang berapa nih booster,which vaccine is this booster
3822,1509,2021-12-17 10:35:39+00:00,vaksin yang mas tamim tidak efek jantidaka pendek jantidaka panjang teman habis vaksin kena kopit nularin yang cerita tetangga teman yang kena stroke serang jantung,"The vaccine, Mr Tamim, has no effect, short term, long term, friends run out of vaccine, they get infected with the infection."
3823,2735,2021-12-17 13:53:33+00:00,vaksin yang tahap coba paksa efikasinya gilir kipi tidak tanggung nama khianat melanggat ham,"The vaccine, which is being tested for efficacy, takes turns, doesn't bear the name of betrayal, violates human rights"
3824,2261,2021-12-17 15:09:39+00:00,vaksin yang tiga suntik mati,the three-shot lethal vaccine
3825,2111,2021-11-25 03:10:36+00:00,vaksin zifivax aman loh jokowi bangun nusantara url,"zifivax vaccine is safe, jokowi wakes up the archipelago url"
3826,14048,2022-05-19 02:51:28+00:00,vaksinasi anak bukti aman manfaat masayaarakat indonesia ayo dukung vaksinasi anak jokowi maju bangsa url,"Child vaccination is safe proof of the benefits of the Indonesian people, let's support the vaccination of Joko Widodo's children, the nation's progress url"
3827,4597,2022-03-03 07:30:54+00:00,vaksinasi benteng lindung covid lentidakap dosis vaksin keluarga ikut vaksinasi booster vaksin lentidakap konsultasi vaksin dokter idap komorbid sumber url url,vaccination fort of covid insufficient dose of vaccine family participates in booster vaccination complete vaccine vaccination consultation doctor idap comorbid source url url
3828,3958,2022-01-08 09:49:10+00:00,vaksinasi booster aman efektif tintidakat imunitas tubuh hadap mutasi covid url,booster vaccination is safe and effective for the body's immunity against covid mutations url
3829,4942,2022-03-02 16:37:18+00:00,vaksinasi booster maret kantor camat bogor timur yuuu interval bln dosis kduaudah loh d vaksin booster see u thereee lurah baranangsiang url,booster vaccination march east bogor subdistrict office yuuu interval of months the second dose is already done d booster vaccine see u thereee lurah baranangsiang url
3830,3388,2022-01-09 07:24:03+00:00,vaksinasi booster pilih vaksin moderna pfizer url,booster vaccination choose moderna vaccine pfizer url
3831,7876,2022-03-10 13:21:26+00:00,vaksinasi booster polres magelang kota layan suntik vaksin dosis url,Magelang City Police Booster Vaccine Service Injection Vaccine Dose url
3832,3347,2022-01-09 09:45:16+00:00,vaksinasi booster rencana januari url,booster vaccination plan january url
3833,7499,2022-03-10 21:48:15+00:00,vaksinasi booster vaksin dosis primer url,primary dose vaccine booster vaccination url
3834,1125,2021-12-15 04:01:37+00:00,vaksinasi covid anak laku tanggal desember jenis vaksin sinovac anak usia vaksin covid url,covid vaccination for boys december type of vaccine sinovac for children age covid vaccine url
3835,2933,2021-12-16 03:37:21+00:00,vaksinasi covid anak risiko jadi ikut pasca imunisasi kipi anak rincian atas url,child's covid vaccination is at risk of participating after the child's kipi immunization details above url
3836,2863,2021-12-16 11:30:00+00:00,vaksinasi covid anak umur satgas covid untidakap jadi ikut pasca imunisasi kipi panik ayo intip tangan akuratco kawanakuratco akuratcoinfografis kipi vaksin anak url,covid vaccination for children under the age of the covid task force unapproached to join after immunization kipi panic let's take a peek at accurate hands
3837,2621,2021-12-19 08:34:41+00:00,vaksinasi covid anak usia kipi muncul anak ringan jelas dokter url,"kipi's age child's covid vaccination appears light child, clear doctor url"
3838,3086,2021-12-22 10:42:12+00:00,vaksinasi covid anak usia lho perintah sasar juta anak tahap vaksin vaksin sinovac kunjung puskesmas rumah sakit layan sehat vaksinasi url,"childhood covid vaccination, you know, orders to target million children in the Sinovac vaccine vaccine stage visit the health center, health service, vaccination url"
3839,2655,2021-12-19 00:53:09+00:00,vaksinasi covid anak wajib lewat jeda hindar risiko kipi kipi hubung vaksin url,Children's covid vaccination must pass through the break to avoid the risk of Kipi Kipi link vaccine url
3840,4983,2022-03-03 13:16:15+00:00,vaksinasi covid dosis booster jakarta timur jumat maret sinovac astrazeneca pfizer url,covid vaccination booster dose east jakarta friday march sinovac astrazeneca pfizer url
3841,17370,2021-11-29 06:09:00+00:00,vaksinasi covid dosis jakarta tembus persen merahputihcom covid vaksin jakarta url,jakarta dose of covid vaccination penetrates redputihcom covid vaccine jakarta url
3842,17444,2021-11-28 06:30:36+00:00,vaksinasi covid kabupaten way kanan capai orang total sasar orang waykanan vaksinasi vaksin covid lampostco url,Waykan district's covid vaccination reaches total people targeting Waykanan people vaccinating covid vaccine lamppostco url
3843,7203,2022-03-07 08:18:13+00:00,vaksinasi door to door gelar kawasan aren jaya bekas timur kota bekas giat warga terima vaksin covid dosis booster url,"door-to-door vaccination holds the area of ​​Aren Jaya, Bekasi Timur, an ex-active city, residents receive a booster dose of covid vaccine url"
3844,4089,2022-03-03 23:05:03+00:00,vaksinasi dosis tiga vaksin booster kerja industri kawasan industri wujudkanindonesiamaju url,three-dose vaccination booster vaccine industrial work industrial area createindonesiamaju url
3845,4137,2022-03-03 23:00:00+00:00,vaksinasi dosis tiga vaksin booster kerja industri kawasan industri wujudkanindonesiamaju ya url,"vaccination with three doses of booster vaccines for industrial work, industrial estates, make Indonesiamaju, yes url"
3846,568,2021-12-17 10:36:43+00:00,vaksinasi hubung perantidakat desa fasilitas vaksin covid covid omnicron url,vaccination contact village officials covid covid vaccine facility omnicron url
3847,13957,2022-05-19 04:24:06+00:00,vaksinasi indonesia sehat jokowi maju bangsa url,vaccination healthy indonesia jokowi advanced nation url
3848,1364,2021-12-18 00:33:50+00:00,vaksinasi kembang efek samping rugi ringan serius cakup mati yang tidak vaksinasi catat lapor negara vaksin sulit sehat alih bantu,"flower vaccination, side effects, serious minor losses, including death without vaccination, record state reports, vaccines are difficult to get healthy instead of helping"
3849,4012,2022-01-08 09:00:03+00:00,vaksinasi kuat prioritas usia url,age priority strong vaccination url
3850,16654,2022-05-21 01:00:14+00:00,vaksinasi massal laksana bigmall samarinda polsek sungai kunjang laksana aman jemput lansia laksana vaksin booster sabtu url,"Mass vaccination like Bigmall Samarinda, Sungai Kunjang Police, like it's safe to pick up the elderly like booster vaccine Saturday url"
3851,12047,2022-05-17 04:06:43+00:00,vaksinasi mudik sehat aman upaya cegah tular covid kampung halaman pasti mudik terima sunti vaksin dosis vaksin tiga booster url,"Vaccination, healthy safe homecoming, efforts to prevent transmission of covid, hometown, definitely going home, receive three booster doses of vaccine, url"
3852,1428,2021-12-17 16:22:24+00:00,vaksinasi vaksin covid efek samping muncul demam boleh anak paracetamol vaksinasi url,covid vaccine vaccination side effects appear fever can children paracetamol vaccination url
3853,12078,2022-05-17 03:11:55+00:00,vaksinator klinik urkes polres pantidakalpinang laksana giat suntik vaksin masayaarakat vaksin vaksin booster tempat podium alun alun taman merdeka kota pantidakalpinang url,"vaccinators at the clinic at the URkes at the Polres of Pangandaran as active in injecting vaccines from the community, vaccines, boosters, vaccines, podium places, in the alun-alun, taman merdeka, the city of Pantakalpinang, url"
3854,7039,2022-03-07 11:36:24+00:00,vaksinator mobile kodim taban lanjut sasar masayaarakat vaksin booster url,Tabanan Kodim mobile vaccinator continues to target community booster vaccine url
3855,4938,2022-03-02 16:48:30+00:00,vaksinbandung vaksinbooster tgl maret mall festival citylink bandung jam vaksin booster url,Bandung Vaccine Booster Vaccine March Festival Citylink Bandung Vaccine Booster Hours url
3856,7155,2022-03-07 09:16:31+00:00,vaksinbooster cjhbenermeriah mudah cjh bener riah terima vaksin booster url,"the booster vaccine cj is really easy, cjh is really festive, receive the booster vaccine url"
3857,10935,2022-05-14 00:15:58+00:00,vaksinprokeskuncisehat thomascup lentidakap dosis vaksin booster disiplin prokes kunci pandemi covid,thomas cup's key health care vaccine dose of booster vaccine dose of the key health care program of the covid pandemic
3858,10978,2022-05-14 00:10:02+00:00,vaksinprokeskuncisehat thomascup lentidakap dosis vaksin booster disiplin prokes lur,thomascup's health key vaccine is not getting the dose of booster vaccine for health care discipline lur
3859,701,2021-12-19 04:10:59+00:00,vaksinya pfizer radang jantung ringan yah gw sih sbg orang tua ogah ya klo gara vaksin anak kena radang jantung ringan gila aja lo situ dosis nya dosis orang dewasa masuk akal dosis anak orang dewasa gila bener url,"The vaccine is pfizer, mild heart disease, yes, as a parent, I don't want to, if because of the vaccine, children get mild heart inflammation, it's crazy, you know, the dose for adults is reasonable, the dose for adults is crazy, really url"
3860,6796,2022-03-07 19:07:57+00:00,valid kah min x dosis x dosis booster tidak antigen pcr url,is it valid min x dose x booster dose not antigen pcr url
3861,6828,2022-03-07 16:12:12+00:00,varian c vaksin ngtidak karena hamil-keguguran-nifas-kena varian delta dulu-hamil lagi-booster-kena varian omicron masayaaallah tabarakallah indah jalan,Variant c vaccine doesn't work because of pregnancy-miscarriage-postpartum-gotten delta variant first-pregnant again-booster-gotten omicron variant Masayaaallah tabarakallah beautiful way
3862,4210,2022-03-03 16:21:11+00:00,verifikasi vaksin tiga booster negeri ya situs url ngtidak sedia opsi vaksin kali kali vaksin vaksinluarnegeri vaksinbooster vaksinln pedulilindungi url,national triple booster vaccine verification yes site url not available vaccine option Kali times vaccine vaccine overseas vaccine booster vaccine careprotect url
3863,1213,2021-12-19 04:48:02+00:00,vet check up choco gitu efek vaksin h drop lgsung opname dehidrasi makan oral ga infus karenaa gmn juga vet tau dripda main dokter,"The vet checks up choco, so the effect of the h drop vaccine is immediately hospitalized for dehydration, eating orally, not infusion, because how do the vets know that dripda plays a doctor"
3864,17215,2021-11-24 05:53:05+00:00,via vaksin astrazeneca jumat nov puskesmas wonorejo cendana nb baca dgn teliti sayaarat jadwal foto samarinda url,via astrazeneca vaccine friday nov puskesmas wonorejo sandalwood nb read carefully i want to schedule photos samarinda url
3865,6799,2022-03-07 18:37:46+00:00,vial moderna stok vaksin booster aman surabaya url,vial moderna safe booster vaccine stock surabaya url
3866,4422,2022-03-03 11:40:25+00:00,w hbs vaksin booster ngantuk,w HBs sleep booster vaccine
3867,17308,2021-11-21 17:01:12+00:00,w nanya ga bikin aja keran kek hotel air panas tinggal geser keran bahaya gitu yauda ya mama gua jaga bulan gua ngikut gara vaksin,"I'm asking, don't just make a hot water hotel faucet, just slide the faucet, it's dangerous, okay, mom, I'll take care of the moon, I'm following because of the vaccine"
3868,7944,2022-03-10 12:39:42+00:00,w siang tadi vaksin booster baruu kerasaa pegell ny cuyyy,"w this afternoon the new booster vaccine felt really sore, cuyyy"
3869,2484,2021-12-15 04:03:33+00:00,wacana dosis tiga vaksin covid dosis free dn bayar pabrik bangun ri enak free via url stoppaksavaksin hentikanpaksavaksin url,"about the third dose of the covid vaccine, free dose and paid for the factory, build delicious ri free via url stoppaksavacsin stoppaksavacin url"
3870,3240,2022-01-09 14:36:03+00:00,wacana perintah vaksin booster bayar kemenkes opsi masayaarakat url,about the order for a booster vaccine to pay the ministry of health community options url
3871,3510,2022-01-09 02:04:40+00:00,wacana vaksin booster bayar gamuntidakin perintah ngewajibin biar laku tidak deng ngarang hehe,"Regarding the paid booster vaccine, there is no mandatory command so that it sells, not by making up hehe"
3872,4765,2022-03-03 03:48:50+00:00,wacana vaksin lagi untuk booster url,talk about vaccines again for booster url
3873,7067,2022-03-07 11:02:50+00:00,waduuh efek ya vaksin yang mbak booster url,"wow, the effect of the vaccine that sis booster url"
3874,3991,2022-01-08 09:15:36+00:00,wagub emil dardak warga sabar tunggu atur perintah vaksin booster url beritajatim beritaterkini,"Deputy Governor Emil Dardak, the residents are patiently waiting to arrange the booster vaccine order, the latest news, url, Jatim, News"
3875,3767,2022-01-08 12:34:03+00:00,wagub emil masayaarakat sabar tunggu atur perintah kait vaksin booster url,Deputy Governor Emil the community is patiently waiting to set the booster vaccine hook command url
3876,3989,2022-01-08 09:16:42+00:00,wagub emil masayaarakat sabar tunggu atur perintah kait vaksin booster url com,Deputy Governor Emil the community is patiently waiting to set the booster vaccine hook command url com
3877,3583,2022-01-08 22:47:34+00:00,wagub jatim imbau masayaarakat tunggu atur resmi bijak vaksin booster url,Deputy Governor of East Java urges the public to wait for the official regulation of the booster vaccine url
3878,13825,2022-05-19 07:49:28+00:00,wait emang tentu utbk udah vaksin booster serius nanya url,"wait, of course, for the booster vaccine, seriously asking for the url"
3879,4318,2022-03-03 13:55:23+00:00,wait keinget beso vaksin booster kudu nyari alas ya biar ga berantidakat panik nemen,"wait remember tomorrow the booster vaccine has to find a reason so you don't want to panic, come on"
3880,15807,2022-05-20 02:33:45+00:00,wait satau belio anti vaksin haram vaksin sayaarat isi my ica entah singapura sdh vaksin lentidakap booster,"wait or buy an anti-vaccine, it's illegal to have a vaccine, the conditions for filling my ica are either Singapore has the vaccine, the booster is not complete"
3881,11185,2022-05-15 06:48:43+00:00,wajib booster piye to jal ngomonge nang video vaksin kali,must booster piye to jal talk about the vaccine video this time
3882,679,2021-12-20 05:38:38+00:00,wajib kartu sertifikat vaksin minimal dosis informasi sayaarat tentu tumpang ka sila cek link url trims,"Vaccine certificate card is mandatory, minimum dose, my information is sure to overlap, please check the url link, thanks"
3883,12033,2022-05-17 04:34:18+00:00,wajib vaksin booster ga sih,Do you need a booster vaccine?
3884,3715,2022-01-08 14:00:03+00:00,wakil gubernur jawa timur emil elestianto dardak pesan masayaarakat vaksin booster imbau sabar vaksinbooster url,"Deputy Governor of East Java, Emil Elestianto Dardak, messages the public about booster vaccines, urges patience, booster vaccines url"
3885,7060,2022-03-07 11:08:55+00:00,wakil menteri sehat dante saksono imbau masayaarakat tunda vaksinasi dosis booster lantar pilih vaksin turut vaksin sedia perintah baik url,"Deputy Minister of Health, Dante Saksono, urges the public to postpone booster dose vaccination because they choose vaccines with vaccines, good orders are available url"
3886,13877,2022-05-19 06:08:33+00:00,wal kada org yang be vaksin booster belum vaksin booster nih kd aja,"wal katha people who have been given booster vaccines haven't had booster vaccines, okay?"
3887,4727,2022-03-03 04:40:54+00:00,walikota nyuwun info fasayaankes e jeneng entidakang ngawontenaken vaksin booster wilayah sekitar kota mawon nggih matursuwun,the mayor nyuwun info on health facilitation e jeneng entakang ngawontenaken booster vaccine for the area around the city of mawon nggih matursuwun
3888,294,2021-11-23 00:59:11+00:00,walk the talkdok nyari info kipi vaers platform mainstream ga sih search lgs kanalisasi cari info yang putar vaksin covid jadwal lokasi vaksin bla bla bla info kritis mlh dpt dr media alternatif,"walk the talkdok looking for info on kipi vaers mainstream platform or not, search lgs, channel, look for info that plays the covid vaccine, vaccine location schedule blah blah blah critical info can be obtained from alternative media"
3889,1130,2021-12-14 11:38:49+00:00,wamenkes alas vaksin sinovac khusus anak kipi url,wamenkes pedestal for sinovac vaccine specifically for children kipi url
3890,10842,2022-05-14 01:24:47+00:00,warga aceh barat lindung vaksin booster url,West Aceh residents protect booster vaccine url
3891,16414,2022-05-21 03:58:10+00:00,warga bekas vaksin booster langsung grand metropolitan basement langsung aja gitu bawa ktapi boosternya pilih pfizer moderna az sepi proses cepet,"residents who were ex-vaccine boosters from the Grand Metropolitan Basement immediately took them, but the booster chose pfizer moderna az, the process was quiet, fast"
3892,171,2021-11-25 06:51:37+00:00,warga bina lapas sidoarjo terima vaksin sinovac dosis sidoarjo kamis bekerjasama polsekta sidoarjo lapas sidoarjo gelar vaksinasi dosis sinovac wbp lapas sidoarjo url,"Residents of Sidoarjo Prison receive Sinovac vaccine dose in Sidoarjo Thursday, in collaboration with the Sidoarjo Police, Sidoarjo Prison, hold Sinovac dose vaccination at WBP Sidoarjo Prison url"
3893,7057,2022-03-07 11:15:53+00:00,warga bina rutan batam suntik vaksin booster url,Residents of Batam Detention Center inject vaccine booster url
3894,7333,2022-03-07 05:43:09+00:00,warga bina rutan batam terima vaksin booster url,Batam detention center residents receive booster vaccine url
3895,7747,2022-03-10 14:56:37+00:00,warga bodoh sanak saudara vaksin yang gampang sakit tinggal dunia vaksin terus url,"stupid citizens, vaccine relatives who get sick easily, stay in the vaccine world, continue url"
3896,3486,2022-01-09 03:28:35+00:00,warga curi start booster vaksin covid ilegal kemenkes antidakat bicara url,"Residents steal start booster for illegal covid vaccine from Ministry of Health, don't talk url"
3897,47,2021-11-25 06:34:05+00:00,warga indonesia dapet vaksin juta orang rb hebat,Indonesian citizens get vaccines for millions of great Arabs
3898,15850,2022-05-20 01:44:46+00:00,warga jakarta rembes masuk cari vaksin booster puskesmas indonesiasehatindonesiahebat cegahhepatitis,Jakarta residents seep in looking for booster vaccines at Indonesian Health Centers that are great for preventing hepatitis
3899,4752,2022-03-03 04:05:02+00:00,warga kabupaten sleman akses vaksin booster puskesmas dekat sayaarat vaksin url,residents of sleman district access the booster vaccine at the health center near mearat vaccine url
3900,13740,2022-05-19 10:05:17+00:00,warga masayaarakat kota t tinggi vaksin fase i fase ii fase lll booster kenan hadir besok jumat tgl mei poliklinik polres tebing vaksin url,citizens of the city of high t vaccines phase i phase ii phase lll booster please come tomorrow friday May policlinic blres police clinic vaccine url
3901,7276,2022-03-07 06:52:11+00:00,waspada marak hoaks putar vaksin booster newnormal lawancovid url,"Watch out for hoaxes, play booster vaccine newnormal vscovid url"
3902,7753,2022-03-10 14:47:49+00:00,waspada marak hoaks putar vaksin booster url,"Watch out for hoaxes, play booster vaccine url"
3903,3371,2022-01-09 08:27:03+00:00,waspada praktik jual beli vaksin booster ilegal surabaya sasar ruang publik url,"Be wary of the practice of buying and selling illegal booster vaccines in Surabaya, targeting public spaces url"
3904,429,2021-12-09 08:13:44+00:00,waw barmuda pmi kaltim gelar vaksinasi warga samarinda sedia pfizer dosis url samarinda menujupilwali kalimantantimur bontang sangatta bulungan malinau kukar balikpapan najam ppu ibukotabaru,"Waw Barmuda PMI Kaltim holds vaccination for residents of Samarinda, pfizer is ready to dose, url, Samarinda, to the election of Mayor, Kalimantan, East Kalimantan, Bontang, Sangatta, Bulungan, Malinau Kukar, Balikpapan, Najam, PPU, New Capital"
3905,1856,2021-12-16 11:57:07+00:00,waw ka cici lemah letih lesuh efek vaksin efek cinta gombal kak,"wow, cici, weak and tired, the effect of the vaccine, the love effect of rags, sis"
3906,4525,2022-03-03 09:13:38+00:00,waw kadinkes paser sayaarat tamu temu vaksin booster url samarinda menujupilwali kalimantantimur bontang sangatta bulungan malinau kukar balikpapan najam ppu ibukotabaru,"Waw Kadinkes Paser I require guests to meet booster vaccines url samarinda to the elections for the mayor of Kalimantan, East Kalimantan, Bontang Sangatta Bulungan, Malinau Kukar, Balikpapan, Najam PPU, the new capital"
3907,1347,2021-12-18 02:12:14+00:00,waw salah efek vaksin c ya tante kena herpes mas,"wow, the effect of vaccine c is wrong, auntie has herpes, mas"
3908,4055,2022-01-08 08:13:40+00:00,waw simak sayaarat kriteria terima vaksin booster menkes kabupaten kota penuh kriteria url samarinda menujupilwali kalimantantimur bontang sangatta bulungan malinau kukar balikpapan najam ppu ibukotabaru,"Wow, look at the criteria for receiving the booster vaccine, the Minister of Health, the Regency, City, full of criteria, url, Samarinda, to the election of the mayor, Kalimantantimur, Bontang, Sangatta, Bulungan, Malinau Kukar, Balikpapan, Najam, PPU, the new capital"
3909,8320,2022-03-10 08:55:42+00:00,wbp lapas kelas iia siantar vaksin booster url,wbp class iia siantar vaccine booster url
3910,2722,2021-12-17 17:09:58+00:00,web yang muat data kipi vaksin verifikasi fact-check media yang afiliasi erat produsen vaksin tolol manusia,website that contains kipi vaccine data fact-check verification of media that is closely affiliated with human stupid vaccine manufacturers
3911,7520,2022-03-10 19:44:14+00:00,wedi ya kereta kapasitas kursi bsa dipake lg tidak tes yang udah vaksin booster,"wedi yes the seat capacity train can be used again, no test that has booster vaccine"
3912,10887,2022-05-14 00:32:05+00:00,weekend info vaksin booster mana min,"Weekend where is the booster vaccine info, min"
3913,4241,2022-03-03 15:24:20+00:00,weh booster shot ni sakit effect vaksin tu,weh this booster shot hurts the vaccine effect
3914,7877,2022-03-10 13:20:49+00:00,weh serious question je kena covid last week and i just got the notification for booster next week so elok covid and then go cucuk vaksin,weh serious question just got covid last week and i just got the notification for booster next week so it's good to get covid and then go give the vaccine
3915,4852,2022-03-03 01:17:28+00:00,who henti booster vksin covid selamat indonesia ganti president yaqut lindung sayaiah ahmadiyah hukummatipenistaagama pecatyaqut tantidakapyaqut thngantipresiden tantidakapyaqut gantimenag hukummatipenistaagama url,"who stopped booster vksin covid, congratulations, Indonesia, replace president, yaqut, protect me, ahmadiyah, Hukummatipenistaagama, pecatyaqut, tannoapyaqut, thank you, president, tannoapyaqut, replacemenag, Hukummatipenstaagama, url"
3916,12080,2022-05-17 03:10:00+00:00,who pandemi covid negara ajar hidup damping dgn virus abai vaksin usul sunti booster vaksin untuk anak bantu kurang tular staysafe stayfitforlife url,"who, the covid pandemic, teaches countries to live together with the virus, ignores vaccines, suggests vaccine booster injections for children, helps less contagious, staysafe stayfitforlife url"
3917,15784,2022-05-20 03:08:47+00:00,who rekomendasi vaksin booster vaksin sinovac kerja jokowi baik,who recommends Jokowi's Sinovac vaccine booster vaccine works well
3918,7008,2022-03-07 12:11:43+00:00,whoaaa siapaa sudah vaksin booster tetep aja minggu swab pcr,"whoaaa, ​​who's already had the booster vaccine, it's still a PCr swab week"
3919,3038,2021-12-22 12:05:15+00:00,why perintah vaksin mayoritas muslim loh vaksin halal vaksin yang halal sesuai fatwa mui just sinovac astrazeneca pfizer kategori non halal kutip darurat kaget,"why the majority of Muslims ordered vaccines, halal vaccines, halal vaccines according to the mui fatwa just sinovac astrazeneca pfizer for the non-halal category, emergency quotes, shocked"
3920,626,2021-12-20 07:34:22+00:00,wife dah setel booster korang layak booster gap after nd dose tu dah semak klinik cucuk vaksin and call je booking appointment walk in,"your wife has set the booster, you deserve the booster gap after the dose, have checked the clinic to get the vaccine and just call to book an appointment walk in"
3921,1223,2021-12-19 03:54:55+00:00,win vaksin sih kemaren efek nya gin banget beneran tempel bright t t,"win the vaccine yesterday, the effect was really good, really sticking bright t t"
3922,5076,2022-03-02 06:21:32+00:00,wing sinovac booster e pfizer saiki positif hahaha,wing sinovac booster e pfizer saiki positive hahaha
3923,17271,2021-11-23 11:11:37+00:00,wisata kuliner asayaik ya indonesia yang menu agam waspada dg bahaya tifoid yang intai kenal bahaya url cmnov,"Culinary tourism is cool, yes, Indonesia, with chicken menus, be aware of the dangers of typhoid lurking, know the dangers of cmnov url"
3924,17375,2021-11-29 04:32:51+00:00,wisatawan indonesia masuk singapura karantina covid indonesia karantina singapura vaksin who wisatawan url,indonesian tourists enter singapore covid quarantine indonesia quarantine singapore vaccine who traveler url
3925,4921,2022-03-02 17:32:09+00:00,with izin allah ofc adik yang x kena booster kena covid but then my mom yang mmg immune rendah jenis sakit takat sakit tekak je yang okey even the unvaccinated youngest brother also negative sbb yang da ade vaksin,"with the permission of Allah ofc, the sister who did not get a booster got covid but then my mom, who is really low immune, doesn't have sore throat, which is okay, even the unvaccinated youngest brother is also negative as there is a vaccine"
3926,4680,2022-03-03 05:47:56+00:00,wiwww sekarang vaksin ga kota ktapi anak rantau jatim pegang ktapi dki jakarta vaksin gampang sayaarat fc ktapi aja ga surat terang rt rw badan kelola lintidakung rumah wkwkwk alhamdulillah done booster vaksin,"wiwww now the vaccine is not in the city but the East Java overseas children hold the ktapi in Jakarta, the vaccine is easy for me to get to the fc but just not a clear letter from the RT RW, the agency that manages the protection of the house, thank God, the vaccine booster is done"
3927,1224,2021-12-19 03:54:52+00:00,wkwk efek win vaksin nafsu bright,wkwkwk the effect of the win vaccine of lust bright
3928,4864,2022-03-03 00:59:05+00:00,wkwkkw dunia sj aku indonesia sbg neg baik tangan covid vaksin masif booster gratis tapi tikus curut karena sakit hati tuduh bunyi rakyat ketawa aja liat manusia hrsnya kritik by data,"Wkwkwkwk the world is just me, Indonesia, as a good country, the hands of covid, massive vaccine, free booster, but the rats shrink because they are hurt, accusing the people of laughing at humans, should be criticized by data"
3929,4315,2022-03-03 13:58:33+00:00,wkwkkw nyokap gua vaksin booster citos dapet beras kg,"Awwwwwwwww, my mother gave me a booster vaccine for Citos, I got kg of rice"
3930,1460,2021-12-17 13:25:23+00:00,wkwkw gemes efek bom melihara hewan ikan burung ehh innalillahi iya kalo emang ngerawat vaksin full biar umur,"Wow, it's amazing the effect of the bomb raising animals, fish, birds, eh, innalillahi, yes, if you really take care of the full vaccine so that you are old"
3931,3280,2022-01-09 12:16:22+00:00,wkwkw vaksin booster kena kipi besok ttapi layan nahan sakit nang beli n yo tetep karena yang ain tb hiv pol gigi pake n hazmat dimarahin jabat wkwk kesi hamdalah tindak jalan ga infeksi,"awwwwwwwwwwwwwwwwwwwwwwww the booster vaccine will be kipi tomorrow but I'm holding back sick when I buy it n you keep it because the other one is tb hiv dental pol using n hazmat being scolded by the office wkwkwkwk, hamdalah, take action, no infection"
3932,11160,2022-05-15 07:33:14+00:00,wkwkwk ditanyain sudah vaksin booster blom trus suruh antigen klo ga pcr,"wkwkwk I was asked if the booster vaccine didn't work, then I asked for an antigen if it doesn't work"
3933,1424,2021-12-17 16:37:09+00:00,wkwkwkw efek vaksin kali,wkwkwkwkwkwk the effect of the vaccine
3934,16491,2022-05-21 01:42:17+00:00,wkwkwkwk vaksin booster gel banget guis asu,wkwkwkwk booster gel vaccine really guis asu
